#Modo 'um sistema' com alpha e beta fixos.
#20151009_15h48
#ALPHA11 = 0.010000
#ALPHA12 = 0.010000
#ALPHA22 = 0.010000
#BETA11  = 3.830000
#BETA12  = 2.530000
#BETA22  = 2.500000
#N   =     1000
#ETA =     1.000000
#V0  =     0.100000
#R0  =     1.320000
#DT  =     1.000000
#CORE_RADIUS =      0.400000
#ELASTIC_DISTANCE = 1.000000
#INFINITE FORCE   = 10000.000000
#RANGE =  100.000000
#PROP  =  0.450000
#SEED  =  13049
#BOXES =  5625
#BOXES_IN_EDGE =    75
#STEPS =  3000000
#EXIT_INTERVAL = 1000
#
#THREADS: 6
0	0.728146
1000	0.676729
2000	0.620633
3000	0.589995
4000	0.579062
5000	0.562610
6000	0.553324
7000	0.546956
8000	0.543576
9000	0.544702
10000	0.533203
11000	0.503943
12000	0.501586
13000	0.496719
14000	0.483610
15000	0.476824
16000	0.469200
17000	0.476756
18000	0.459135
19000	0.447862
20000	0.439335
21000	0.448152
22000	0.450014
23000	0.440227
24000	0.437190
25000	0.447948
26000	0.454162
27000	0.460648
28000	0.464638
29000	0.460148
30000	0.468367
31000	0.456805
32000	0.451133
33000	0.451610
34000	0.441143
35000	0.431310
36000	0.430381
37000	0.438000
38000	0.443090
39000	0.442929
40000	0.436595
41000	0.442505
42000	0.444465
43000	0.430024
44000	0.424705
45000	0.419319
46000	0.425895
47000	0.409914
48000	0.410443
49000	0.416824
50000	0.413024
51000	0.402286
52000	0.415033
53000	0.413852
54000	0.415771
55000	0.416300
56000	0.411070
57000	0.406129
58000	0.394257
59000	0.402900
60000	0.399405
61000	0.401897
62000	0.410071
63000	0.402952
64000	0.400594
65000	0.410179
66000	0.417448
67000	0.401871
68000	0.401821
69000	0.401452
70000	0.404167
71000	0.399743
72000	0.398124
73000	0.396943
74000	0.395524
75000	0.394371
76000	0.395881
77000	0.392229
78000	0.406086
79000	0.401833
80000	0.404848
81000	0.396952
82000	0.399352
83000	0.394886
84000	0.390910
85000	0.382600
86000	0.380514
87000	0.381476
88000	0.387314
89000	0.381486
90000	0.388533
91000	0.384167
92000	0.387171
93000	0.380114
94000	0.382752
95000	0.380710
96000	0.379976
97000	0.382057
98000	0.381995
99000	0.383835
100000	0.384648
101000	0.379381
102000	0.382819
103000	0.374352
104000	0.380124
105000	0.371067
106000	0.367419
107000	0.364476
108000	0.357914
109000	0.364762
110000	0.364733
111000	0.364924
112000	0.362429
113000	0.368514
114000	0.365600
115000	0.370657
116000	0.369629
117000	0.367062
118000	0.377187
119000	0.371205
120000	0.372992
121000	0.377286
122000	0.374114
123000	0.371448
124000	0.371448
125000	0.376805
126000	0.367181
127000	0.370629
128000	0.370581
129000	0.368695
130000	0.371367
131000	0.362629
132000	0.366971
133000	0.375543
134000	0.360762
135000	0.366448
136000	0.365295
137000	0.358452
138000	0.354805
139000	0.359614
140000	0.357062
141000	0.365167
142000	0.374295
143000	0.374281
144000	0.372381
145000	0.366729
146000	0.357667
147000	0.359224
148000	0.355448
149000	0.355129
150000	0.357905
151000	0.358057
152000	0.354643
153000	0.352971
154000	0.358043
155000	0.352857
156000	0.352457
157000	0.352743
158000	0.354405
159000	0.355162
160000	0.356429
161000	0.362143
162000	0.358781
163000	0.356844
164000	0.364881
165000	0.362676
166000	0.362990
167000	0.362933
168000	0.359000
169000	0.351752
170000	0.348119
171000	0.348152
172000	0.348519
173000	0.358359
174000	0.359133
175000	0.358990
176000	0.351981
177000	0.353429
178000	0.357124
179000	0.358105
180000	0.354419
181000	0.358952
182000	0.361114
183000	0.364005
184000	0.359810
185000	0.362329
186000	0.369724
187000	0.367667
188000	0.362895
189000	0.362317
190000	0.362486
191000	0.357924
192000	0.354600
193000	0.349813
194000	0.346581
195000	0.348171
196000	0.356357
197000	0.354524
198000	0.347676
199000	0.345767
200000	0.342625
201000	0.351586
202000	0.351238
203000	0.352914
204000	0.345124
205000	0.354048
206000	0.360643
207000	0.354400
208000	0.349324
209000	0.343962
210000	0.346448
211000	0.338562
212000	0.337029
213000	0.339990
214000	0.347957
215000	0.350571
216000	0.351314
217000	0.340681
218000	0.342005
219000	0.340476
220000	0.338425
221000	0.338962
222000	0.342452
223000	0.342052
224000	0.346557
225000	0.343014
226000	0.334276
227000	0.336552
228000	0.338352
229000	0.336771
230000	0.332605
231000	0.332243
232000	0.334748
233000	0.324629
234000	0.327848
235000	0.324876
236000	0.331362
237000	0.321395
238000	0.328829
239000	0.329038
240000	0.324095
241000	0.323781
242000	0.336495
243000	0.340948
244000	0.350057
245000	0.340286
246000	0.339114
247000	0.341571
248000	0.347595
249000	0.349705
250000	0.337219
251000	0.338581
252000	0.324486
253000	0.328319
254000	0.333590
255000	0.329376
256000	0.324514
257000	0.320990
258000	0.332210
259000	0.332410
260000	0.329281
261000	0.329090
262000	0.326610
263000	0.320114
264000	0.313329
265000	0.310138
266000	0.320843
267000	0.324614
268000	0.333405
269000	0.331800
270000	0.326819
271000	0.326862
272000	0.325371
273000	0.332629
274000	0.327843
275000	0.333133
276000	0.332476
277000	0.340595
278000	0.334333
279000	0.334410
280000	0.338038
281000	0.333467
282000	0.334090
283000	0.334110
284000	0.340400
285000	0.351671
286000	0.347119
287000	0.351429
288000	0.347076
289000	0.346095
290000	0.340352
291000	0.344771
292000	0.330924
293000	0.336838
294000	0.336095
295000	0.338900
296000	0.332019
297000	0.329590
298000	0.327029
299000	0.330443
300000	0.332633
301000	0.327629
302000	0.332814
303000	0.329133
304000	0.332929
305000	0.334895
306000	0.337829
307000	0.331671
308000	0.333210
309000	0.340410
310000	0.333848
311000	0.330819
312000	0.321857
313000	0.319648
314000	0.321000
315000	0.318838
316000	0.316262
317000	0.318214
318000	0.312629
319000	0.310543
320000	0.307824
321000	0.309705
322000	0.309971
323000	0.316476
324000	0.313895
325000	0.304638
326000	0.303690
327000	0.306600
328000	0.307438
329000	0.311957
330000	0.323767
331000	0.327549
332000	0.326543
333000	0.326952
334000	0.329095
335000	0.327010
336000	0.329638
337000	0.326543
338000	0.323476
339000	0.323143
340000	0.316114
341000	0.316414
342000	0.315905
343000	0.311600
344000	0.317927
345000	0.318990
346000	0.315657
347000	0.320390
348000	0.320738
349000	0.327637
350000	0.325657
351000	0.331514
352000	0.323767
353000	0.330286
354000	0.326290
355000	0.320943
356000	0.316771
357000	0.321605
358000	0.315533
359000	0.308300
360000	0.313438
361000	0.311876
362000	0.316048
363000	0.320305
364000	0.322000
365000	0.322776
366000	0.318838
367000	0.310486
368000	0.309705
369000	0.315905
370000	0.316981
371000	0.322114
372000	0.323825
373000	0.330048
374000	0.322429
375000	0.327914
376000	0.329667
377000	0.328848
378000	0.320162
